id,target
boostcamp-sts-v1-test-092,0.0
boostcamp-sts-v1-test-093,2.8
boostcamp-sts-v1-test-094,4.4
boostcamp-sts-v1-test-095,1.6
boostcamp-sts-v1-test-096,3.4
boostcamp-sts-v1-test-097,3.1
boostcamp-sts-v1-test-098,0.2
boostcamp-sts-v1-test-099,3.1
boostcamp-sts-v1-test-100,1.6
boostcamp-sts-v1-test-101,4.6
boostcamp-sts-v1-test-102,4.6
boostcamp-sts-v1-test-103,4.3
boostcamp-sts-v1-test-104,4.5
boostcamp-sts-v1-test-105,0.5
boostcamp-sts-v1-test-106,3.9
boostcamp-sts-v1-test-107,3.6
boostcamp-sts-v1-test-108,2.4
boostcamp-sts-v1-test-109,4.3
boostcamp-sts-v1-test-110,4.1
boostcamp-sts-v1-test-111,0.2
boostcamp-sts-v1-test-112,-0.1
boostcamp-sts-v1-test-113,1.3
boostcamp-sts-v1-test-114,1.5
boostcamp-sts-v1-test-115,2.9
boostcamp-sts-v1-test-116,0.2
boostcamp-sts-v1-test-117,4.5
boostcamp-sts-v1-test-118,3.2
boostcamp-sts-v1-test-119,3.3
boostcamp-sts-v1-test-120,4.5
boostcamp-sts-v1-test-121,2.1
boostcamp-sts-v1-test-122,1.8
boostcamp-sts-v1-test-123,3.9
boostcamp-sts-v1-test-124,2.3
boostcamp-sts-v1-test-125,1.1
boostcamp-sts-v1-test-126,4.0
boostcamp-sts-v1-test-127,4.6
boostcamp-sts-v1-test-128,4.4
boostcamp-sts-v1-test-129,4.6
boostcamp-sts-v1-test-130,3.6
boostcamp-sts-v1-test-131,3.6
boostcamp-sts-v1-test-132,4.6
boostcamp-sts-v1-test-133,1.5
boostcamp-sts-v1-test-134,4.7
boostcamp-sts-v1-test-135,4.2
boostcamp-sts-v1-test-136,1.6
boostcamp-sts-v1-test-137,3.8
boostcamp-sts-v1-test-138,3.2
boostcamp-sts-v1-test-139,2.6
boostcamp-sts-v1-test-140,4.6
boostcamp-sts-v1-test-141,1.9
boostcamp-sts-v1-test-142,3.1
boostcamp-sts-v1-test-143,4.5
boostcamp-sts-v1-test-144,0.5
boostcamp-sts-v1-test-145,-0.0
boostcamp-sts-v1-test-146,0.8
boostcamp-sts-v1-test-147,1.0
boostcamp-sts-v1-test-148,1.3
boostcamp-sts-v1-test-149,4.4
boostcamp-sts-v1-test-150,0.5
boostcamp-sts-v1-test-151,4.7
boostcamp-sts-v1-test-152,1.8
boostcamp-sts-v1-test-153,2.0
boostcamp-sts-v1-test-154,1.0
boostcamp-sts-v1-test-155,0.7
boostcamp-sts-v1-test-156,4.6
boostcamp-sts-v1-test-157,4.6
boostcamp-sts-v1-test-158,4.6
boostcamp-sts-v1-test-159,0.9
boostcamp-sts-v1-test-160,4.6
boostcamp-sts-v1-test-161,1.0
boostcamp-sts-v1-test-162,3.0
boostcamp-sts-v1-test-163,0.6
boostcamp-sts-v1-test-164,3.8
boostcamp-sts-v1-test-165,4.5
boostcamp-sts-v1-test-166,0.8
boostcamp-sts-v1-test-167,3.8
boostcamp-sts-v1-test-168,1.2
boostcamp-sts-v1-test-169,4.5
boostcamp-sts-v1-test-170,3.6
boostcamp-sts-v1-test-171,1.9
boostcamp-sts-v1-test-172,4.5
boostcamp-sts-v1-test-173,0.6
boostcamp-sts-v1-test-174,4.2
boostcamp-sts-v1-test-175,2.3
boostcamp-sts-v1-test-176,-0.1
boostcamp-sts-v1-test-177,4.6
boostcamp-sts-v1-test-178,1.1
boostcamp-sts-v1-test-179,4.0
boostcamp-sts-v1-test-180,2.8
boostcamp-sts-v1-test-181,2.8
boostcamp-sts-v1-test-182,2.5
boostcamp-sts-v1-test-183,0.4
boostcamp-sts-v1-test-184,3.9
boostcamp-sts-v1-test-185,4.5
boostcamp-sts-v1-test-186,4.0
boostcamp-sts-v1-test-187,4.1
boostcamp-sts-v1-test-188,-0.1
boostcamp-sts-v1-test-189,4.3
boostcamp-sts-v1-test-190,3.7
boostcamp-sts-v1-test-191,0.4
boostcamp-sts-v1-test-192,1.2
boostcamp-sts-v1-test-193,2.3
boostcamp-sts-v1-test-194,1.9
boostcamp-sts-v1-test-195,0.6
boostcamp-sts-v1-test-196,1.0
boostcamp-sts-v1-test-197,4.4
boostcamp-sts-v1-test-198,4.4
boostcamp-sts-v1-test-199,0.8
boostcamp-sts-v1-test-200,3.0
boostcamp-sts-v1-test-201,3.8
boostcamp-sts-v1-test-202,4.6
boostcamp-sts-v1-test-203,0.3
boostcamp-sts-v1-test-204,2.8
boostcamp-sts-v1-test-205,2.2
boostcamp-sts-v1-test-206,1.8
boostcamp-sts-v1-test-207,2.2
boostcamp-sts-v1-test-208,1.1
boostcamp-sts-v1-test-209,3.9
boostcamp-sts-v1-test-210,2.5
boostcamp-sts-v1-test-211,3.0
boostcamp-sts-v1-test-212,0.9
boostcamp-sts-v1-test-213,1.8
boostcamp-sts-v1-test-214,4.5
boostcamp-sts-v1-test-215,3.9
boostcamp-sts-v1-test-216,4.0
boostcamp-sts-v1-test-217,1.9
boostcamp-sts-v1-test-218,2.0
boostcamp-sts-v1-test-219,0.6
boostcamp-sts-v1-test-220,4.2
boostcamp-sts-v1-test-221,3.8
boostcamp-sts-v1-test-222,4.1
boostcamp-sts-v1-test-223,2.1
boostcamp-sts-v1-test-224,4.6
boostcamp-sts-v1-test-225,4.2
boostcamp-sts-v1-test-226,4.4
boostcamp-sts-v1-test-227,2.0
boostcamp-sts-v1-test-228,3.1
boostcamp-sts-v1-test-229,-0.1
boostcamp-sts-v1-test-230,0.7
boostcamp-sts-v1-test-231,1.2
boostcamp-sts-v1-test-232,4.1
boostcamp-sts-v1-test-233,2.4
boostcamp-sts-v1-test-234,-0.1
boostcamp-sts-v1-test-235,1.8
boostcamp-sts-v1-test-236,3.3
boostcamp-sts-v1-test-237,2.5
boostcamp-sts-v1-test-238,2.7
boostcamp-sts-v1-test-239,2.8
boostcamp-sts-v1-test-240,1.7
boostcamp-sts-v1-test-241,1.0
boostcamp-sts-v1-test-242,-0.1
boostcamp-sts-v1-test-243,4.6
boostcamp-sts-v1-test-244,1.3
boostcamp-sts-v1-test-245,4.3
boostcamp-sts-v1-test-246,3.2
boostcamp-sts-v1-test-247,4.4
boostcamp-sts-v1-test-248,4.3
boostcamp-sts-v1-test-249,3.5
boostcamp-sts-v1-test-250,0.9
boostcamp-sts-v1-test-251,2.1
boostcamp-sts-v1-test-252,-0.0
boostcamp-sts-v1-test-253,3.0
boostcamp-sts-v1-test-254,3.5
boostcamp-sts-v1-test-255,4.7
boostcamp-sts-v1-test-256,4.4
boostcamp-sts-v1-test-257,2.0
boostcamp-sts-v1-test-258,4.2
boostcamp-sts-v1-test-259,3.3
boostcamp-sts-v1-test-260,4.6
boostcamp-sts-v1-test-261,4.5
boostcamp-sts-v1-test-262,4.5
boostcamp-sts-v1-test-263,4.4
boostcamp-sts-v1-test-264,4.6
boostcamp-sts-v1-test-265,3.9
boostcamp-sts-v1-test-266,4.3
boostcamp-sts-v1-test-267,2.9
boostcamp-sts-v1-test-268,0.6
boostcamp-sts-v1-test-269,0.1
boostcamp-sts-v1-test-270,4.5
boostcamp-sts-v1-test-271,2.0
boostcamp-sts-v1-test-272,2.6
boostcamp-sts-v1-test-273,4.7
boostcamp-sts-v1-test-274,4.5
boostcamp-sts-v1-test-275,4.6
boostcamp-sts-v1-test-276,2.6
boostcamp-sts-v1-test-277,2.0
boostcamp-sts-v1-test-278,3.0
boostcamp-sts-v1-test-279,4.6
boostcamp-sts-v1-test-280,0.8
boostcamp-sts-v1-test-281,4.3
boostcamp-sts-v1-test-282,4.1
boostcamp-sts-v1-test-283,0.2
boostcamp-sts-v1-test-284,3.9
boostcamp-sts-v1-test-285,2.3
boostcamp-sts-v1-test-286,1.9
boostcamp-sts-v1-test-287,4.4
boostcamp-sts-v1-test-288,-0.1
boostcamp-sts-v1-test-289,0.1
boostcamp-sts-v1-test-290,1.2
boostcamp-sts-v1-test-291,-0.0
boostcamp-sts-v1-test-292,3.6
boostcamp-sts-v1-test-293,1.7
boostcamp-sts-v1-test-294,2.0
boostcamp-sts-v1-test-295,3.4
boostcamp-sts-v1-test-296,2.5
boostcamp-sts-v1-test-297,-0.1
boostcamp-sts-v1-test-298,4.6
boostcamp-sts-v1-test-299,1.1
boostcamp-sts-v1-test-300,4.7
boostcamp-sts-v1-test-301,2.7
boostcamp-sts-v1-test-302,0.9
boostcamp-sts-v1-test-303,2.6
boostcamp-sts-v1-test-304,3.1
boostcamp-sts-v1-test-305,1.6
boostcamp-sts-v1-test-306,3.8
boostcamp-sts-v1-test-307,4.6
boostcamp-sts-v1-test-308,0.6
boostcamp-sts-v1-test-309,0.5
boostcamp-sts-v1-test-310,3.4
boostcamp-sts-v1-test-311,2.0
boostcamp-sts-v1-test-312,0.4
boostcamp-sts-v1-test-313,4.6
boostcamp-sts-v1-test-314,0.4
boostcamp-sts-v1-test-315,4.3
boostcamp-sts-v1-test-316,4.4
boostcamp-sts-v1-test-317,0.3
boostcamp-sts-v1-test-318,4.6
boostcamp-sts-v1-test-319,1.1
boostcamp-sts-v1-test-320,0.3
boostcamp-sts-v1-test-321,0.2
boostcamp-sts-v1-test-322,4.2
boostcamp-sts-v1-test-323,0.0
boostcamp-sts-v1-test-324,1.9
boostcamp-sts-v1-test-325,4.6
boostcamp-sts-v1-test-326,4.3
boostcamp-sts-v1-test-327,1.8
boostcamp-sts-v1-test-328,3.2
boostcamp-sts-v1-test-329,0.5
boostcamp-sts-v1-test-330,1.0
boostcamp-sts-v1-test-331,4.4
boostcamp-sts-v1-test-332,3.8
boostcamp-sts-v1-test-333,4.6
boostcamp-sts-v1-test-334,2.5
boostcamp-sts-v1-test-335,4.4
boostcamp-sts-v1-test-336,4.0
boostcamp-sts-v1-test-337,1.6
boostcamp-sts-v1-test-338,4.4
boostcamp-sts-v1-test-339,1.7
boostcamp-sts-v1-test-340,1.9
boostcamp-sts-v1-test-341,4.7
boostcamp-sts-v1-test-342,2.2
boostcamp-sts-v1-test-343,1.6
boostcamp-sts-v1-test-344,4.5
boostcamp-sts-v1-test-345,4.1
boostcamp-sts-v1-test-346,1.8
boostcamp-sts-v1-test-347,3.4
boostcamp-sts-v1-test-348,3.1
boostcamp-sts-v1-test-349,1.4
boostcamp-sts-v1-test-350,4.4
boostcamp-sts-v1-test-351,1.8
boostcamp-sts-v1-test-352,2.6
boostcamp-sts-v1-test-353,-0.1
boostcamp-sts-v1-test-354,-0.1
boostcamp-sts-v1-test-355,2.8
boostcamp-sts-v1-test-356,4.3
boostcamp-sts-v1-test-357,1.1
boostcamp-sts-v1-test-358,3.4
boostcamp-sts-v1-test-359,3.9
boostcamp-sts-v1-test-360,3.9
boostcamp-sts-v1-test-361,1.9
boostcamp-sts-v1-test-362,2.7
boostcamp-sts-v1-test-363,-0.1
boostcamp-sts-v1-test-364,4.3
boostcamp-sts-v1-test-365,4.6
boostcamp-sts-v1-test-366,0.9
boostcamp-sts-v1-test-367,1.2
boostcamp-sts-v1-test-368,0.4
boostcamp-sts-v1-test-369,0.1
boostcamp-sts-v1-test-370,1.7
boostcamp-sts-v1-test-371,3.2
boostcamp-sts-v1-test-372,3.2
boostcamp-sts-v1-test-373,-0.1
boostcamp-sts-v1-test-374,1.1
boostcamp-sts-v1-test-375,4.6
boostcamp-sts-v1-test-376,1.4
boostcamp-sts-v1-test-377,3.7
boostcamp-sts-v1-test-378,4.6
boostcamp-sts-v1-test-379,4.7
boostcamp-sts-v1-test-380,1.6
boostcamp-sts-v1-test-381,0.3
boostcamp-sts-v1-test-382,2.4
boostcamp-sts-v1-test-383,3.2
boostcamp-sts-v1-test-384,0.9
boostcamp-sts-v1-test-385,1.8
boostcamp-sts-v1-test-386,3.9
boostcamp-sts-v1-test-387,1.2
boostcamp-sts-v1-test-388,1.9
boostcamp-sts-v1-test-389,2.3
boostcamp-sts-v1-test-390,3.5
boostcamp-sts-v1-test-391,1.5
boostcamp-sts-v1-test-392,1.7
boostcamp-sts-v1-test-393,4.6
boostcamp-sts-v1-test-394,4.4
boostcamp-sts-v1-test-395,4.0
boostcamp-sts-v1-test-396,0.4
boostcamp-sts-v1-test-397,4.1
boostcamp-sts-v1-test-398,2.0
boostcamp-sts-v1-test-399,0.4
boostcamp-sts-v1-test-400,2.3
boostcamp-sts-v1-test-401,0.8
boostcamp-sts-v1-test-402,1.1
boostcamp-sts-v1-test-403,4.6
boostcamp-sts-v1-test-404,4.7
boostcamp-sts-v1-test-405,0.6
boostcamp-sts-v1-test-406,4.3
boostcamp-sts-v1-test-407,3.2
boostcamp-sts-v1-test-408,4.1
boostcamp-sts-v1-test-409,4.6
boostcamp-sts-v1-test-410,2.9
boostcamp-sts-v1-test-411,1.6
boostcamp-sts-v1-test-412,0.6
boostcamp-sts-v1-test-413,4.3
boostcamp-sts-v1-test-414,3.7
boostcamp-sts-v1-test-415,0.5
boostcamp-sts-v1-test-416,3.7
boostcamp-sts-v1-test-417,3.1
boostcamp-sts-v1-test-418,4.6
boostcamp-sts-v1-test-419,2.6
boostcamp-sts-v1-test-420,4.0
boostcamp-sts-v1-test-421,4.2
boostcamp-sts-v1-test-422,3.9
boostcamp-sts-v1-test-423,4.0
boostcamp-sts-v1-test-424,2.4
boostcamp-sts-v1-test-425,1.4
boostcamp-sts-v1-test-426,2.9
boostcamp-sts-v1-test-427,4.5
boostcamp-sts-v1-test-428,4.0
boostcamp-sts-v1-test-429,3.1
boostcamp-sts-v1-test-430,0.7
boostcamp-sts-v1-test-431,1.0
boostcamp-sts-v1-test-432,1.9
boostcamp-sts-v1-test-433,1.4
boostcamp-sts-v1-test-434,-0.0
boostcamp-sts-v1-test-435,1.5
boostcamp-sts-v1-test-436,1.6
boostcamp-sts-v1-test-437,1.2
boostcamp-sts-v1-test-438,2.6
boostcamp-sts-v1-test-439,3.4
boostcamp-sts-v1-test-440,-0.1
boostcamp-sts-v1-test-441,2.6
boostcamp-sts-v1-test-442,4.3
boostcamp-sts-v1-test-443,0.0
boostcamp-sts-v1-test-444,3.9
boostcamp-sts-v1-test-445,0.7
boostcamp-sts-v1-test-446,3.8
boostcamp-sts-v1-test-447,0.9
boostcamp-sts-v1-test-448,4.5
boostcamp-sts-v1-test-449,3.8
boostcamp-sts-v1-test-450,2.6
boostcamp-sts-v1-test-451,1.4
boostcamp-sts-v1-test-452,3.9
boostcamp-sts-v1-test-453,1.2
boostcamp-sts-v1-test-454,2.3
boostcamp-sts-v1-test-455,1.1
boostcamp-sts-v1-test-456,0.6
boostcamp-sts-v1-test-457,4.1
boostcamp-sts-v1-test-458,0.8
boostcamp-sts-v1-test-459,2.4
boostcamp-sts-v1-test-460,-0.1
boostcamp-sts-v1-test-461,4.2
boostcamp-sts-v1-test-462,4.6
boostcamp-sts-v1-test-463,3.4
boostcamp-sts-v1-test-464,0.8
boostcamp-sts-v1-test-465,-0.1
boostcamp-sts-v1-test-466,2.2
boostcamp-sts-v1-test-467,2.6
boostcamp-sts-v1-test-468,2.5
boostcamp-sts-v1-test-469,0.8
boostcamp-sts-v1-test-470,2.0
boostcamp-sts-v1-test-471,0.3
boostcamp-sts-v1-test-472,4.2
boostcamp-sts-v1-test-473,2.0
boostcamp-sts-v1-test-474,3.1
boostcamp-sts-v1-test-475,-0.1
boostcamp-sts-v1-test-476,4.4
boostcamp-sts-v1-test-477,1.4
boostcamp-sts-v1-test-478,2.3
boostcamp-sts-v1-test-479,1.9
boostcamp-sts-v1-test-480,4.5
boostcamp-sts-v1-test-481,1.1
boostcamp-sts-v1-test-482,4.7
boostcamp-sts-v1-test-483,4.7
boostcamp-sts-v1-test-484,1.3
boostcamp-sts-v1-test-485,3.4
boostcamp-sts-v1-test-486,2.0
boostcamp-sts-v1-test-487,3.4
boostcamp-sts-v1-test-488,0.2
boostcamp-sts-v1-test-489,1.6
boostcamp-sts-v1-test-490,3.7
boostcamp-sts-v1-test-491,2.3
boostcamp-sts-v1-test-492,2.4
boostcamp-sts-v1-test-493,0.5
boostcamp-sts-v1-test-494,4.3
boostcamp-sts-v1-test-495,0.3
boostcamp-sts-v1-test-496,4.5
boostcamp-sts-v1-test-497,4.6
boostcamp-sts-v1-test-498,4.1
boostcamp-sts-v1-test-499,2.6
boostcamp-sts-v1-test-500,0.1
boostcamp-sts-v1-test-501,4.5
boostcamp-sts-v1-test-502,4.3
boostcamp-sts-v1-test-503,1.3
boostcamp-sts-v1-test-504,4.6
boostcamp-sts-v1-test-505,0.6
boostcamp-sts-v1-test-506,0.0
boostcamp-sts-v1-test-507,0.2
boostcamp-sts-v1-test-508,-0.1
boostcamp-sts-v1-test-509,3.7
boostcamp-sts-v1-test-510,1.7
boostcamp-sts-v1-test-511,0.9
boostcamp-sts-v1-test-512,-0.0
boostcamp-sts-v1-test-513,1.2
boostcamp-sts-v1-test-514,1.4
boostcamp-sts-v1-test-515,1.0
boostcamp-sts-v1-test-516,1.3
boostcamp-sts-v1-test-517,1.8
boostcamp-sts-v1-test-518,4.6
boostcamp-sts-v1-test-519,2.0
boostcamp-sts-v1-test-520,0.5
boostcamp-sts-v1-test-521,2.6
boostcamp-sts-v1-test-522,0.6
boostcamp-sts-v1-test-523,3.3
boostcamp-sts-v1-test-524,1.3
boostcamp-sts-v1-test-525,3.3
boostcamp-sts-v1-test-526,1.8
boostcamp-sts-v1-test-527,1.2
boostcamp-sts-v1-test-528,1.2
boostcamp-sts-v1-test-529,4.1
boostcamp-sts-v1-test-530,4.6
boostcamp-sts-v1-test-531,1.4
boostcamp-sts-v1-test-532,-0.0
boostcamp-sts-v1-test-533,0.8
boostcamp-sts-v1-test-534,1.4
boostcamp-sts-v1-test-535,4.4
boostcamp-sts-v1-test-536,2.8
boostcamp-sts-v1-test-537,4.2
boostcamp-sts-v1-test-538,2.1
boostcamp-sts-v1-test-539,1.0
boostcamp-sts-v1-test-540,1.1
boostcamp-sts-v1-test-541,4.7
boostcamp-sts-v1-test-542,2.6
boostcamp-sts-v1-test-543,0.9
boostcamp-sts-v1-test-544,1.8
boostcamp-sts-v1-test-545,2.6
boostcamp-sts-v1-test-546,4.7
boostcamp-sts-v1-test-547,4.6
boostcamp-sts-v1-test-548,2.8
boostcamp-sts-v1-test-549,1.8
boostcamp-sts-v1-test-550,0.9
boostcamp-sts-v1-test-551,0.5
boostcamp-sts-v1-test-552,2.3
boostcamp-sts-v1-test-553,2.4
boostcamp-sts-v1-test-554,4.6
boostcamp-sts-v1-test-555,4.0
boostcamp-sts-v1-test-556,2.0
boostcamp-sts-v1-test-557,1.9
boostcamp-sts-v1-test-558,1.8
boostcamp-sts-v1-test-559,0.0
boostcamp-sts-v1-test-560,4.4
boostcamp-sts-v1-test-561,4.4
boostcamp-sts-v1-test-562,0.6
boostcamp-sts-v1-test-563,2.4
boostcamp-sts-v1-test-564,0.3
boostcamp-sts-v1-test-565,4.3
boostcamp-sts-v1-test-566,4.4
boostcamp-sts-v1-test-567,4.1
boostcamp-sts-v1-test-568,2.4
boostcamp-sts-v1-test-569,4.6
boostcamp-sts-v1-test-570,1.9
boostcamp-sts-v1-test-571,2.3
boostcamp-sts-v1-test-572,4.0
boostcamp-sts-v1-test-573,1.9
boostcamp-sts-v1-test-574,1.8
boostcamp-sts-v1-test-575,4.3
boostcamp-sts-v1-test-576,4.5
boostcamp-sts-v1-test-577,0.3
boostcamp-sts-v1-test-578,0.8
boostcamp-sts-v1-test-579,3.0
boostcamp-sts-v1-test-580,3.3
boostcamp-sts-v1-test-581,-0.0
boostcamp-sts-v1-test-582,0.2
boostcamp-sts-v1-test-583,4.5
boostcamp-sts-v1-test-584,0.0
boostcamp-sts-v1-test-585,4.4
boostcamp-sts-v1-test-586,2.2
boostcamp-sts-v1-test-587,0.3
boostcamp-sts-v1-test-588,4.5
boostcamp-sts-v1-test-589,0.8
boostcamp-sts-v1-test-590,3.0
boostcamp-sts-v1-test-591,4.0
boostcamp-sts-v1-test-592,1.2
boostcamp-sts-v1-test-593,3.3
boostcamp-sts-v1-test-594,3.8
boostcamp-sts-v1-test-595,0.1
boostcamp-sts-v1-test-596,4.5
boostcamp-sts-v1-test-597,4.1
boostcamp-sts-v1-test-598,3.3
boostcamp-sts-v1-test-599,2.6
boostcamp-sts-v1-test-600,2.3
boostcamp-sts-v1-test-601,1.3
boostcamp-sts-v1-test-602,4.7
boostcamp-sts-v1-test-603,2.9
boostcamp-sts-v1-test-604,4.6
boostcamp-sts-v1-test-605,1.5
boostcamp-sts-v1-test-606,2.8
boostcamp-sts-v1-test-607,2.4
boostcamp-sts-v1-test-608,0.0
boostcamp-sts-v1-test-609,2.5
boostcamp-sts-v1-test-610,4.5
boostcamp-sts-v1-test-611,4.4
boostcamp-sts-v1-test-612,4.5
boostcamp-sts-v1-test-613,1.2
boostcamp-sts-v1-test-614,1.0
boostcamp-sts-v1-test-615,4.2
boostcamp-sts-v1-test-616,3.9
boostcamp-sts-v1-test-617,3.5
boostcamp-sts-v1-test-618,4.1
boostcamp-sts-v1-test-619,1.0
boostcamp-sts-v1-test-620,1.5
boostcamp-sts-v1-test-621,3.1
boostcamp-sts-v1-test-622,2.0
boostcamp-sts-v1-test-623,4.0
boostcamp-sts-v1-test-624,4.5
boostcamp-sts-v1-test-625,0.1
boostcamp-sts-v1-test-626,4.1
boostcamp-sts-v1-test-627,4.6
boostcamp-sts-v1-test-628,2.5
boostcamp-sts-v1-test-629,0.8
boostcamp-sts-v1-test-630,0.6
boostcamp-sts-v1-test-631,1.7
boostcamp-sts-v1-test-632,1.5
boostcamp-sts-v1-test-633,3.8
boostcamp-sts-v1-test-634,0.0
boostcamp-sts-v1-test-635,2.1
boostcamp-sts-v1-test-636,2.6
boostcamp-sts-v1-test-637,0.1
boostcamp-sts-v1-test-638,3.6
boostcamp-sts-v1-test-639,4.5
boostcamp-sts-v1-test-640,1.5
boostcamp-sts-v1-test-641,4.3
boostcamp-sts-v1-test-642,0.6
boostcamp-sts-v1-test-643,3.6
boostcamp-sts-v1-test-644,2.7
boostcamp-sts-v1-test-645,0.0
boostcamp-sts-v1-test-646,4.5
boostcamp-sts-v1-test-647,3.7
boostcamp-sts-v1-test-648,1.7
boostcamp-sts-v1-test-649,1.6
boostcamp-sts-v1-test-650,4.3
boostcamp-sts-v1-test-651,2.0
boostcamp-sts-v1-test-652,4.1
boostcamp-sts-v1-test-653,0.7
boostcamp-sts-v1-test-654,2.6
boostcamp-sts-v1-test-655,2.3
boostcamp-sts-v1-test-656,4.7
boostcamp-sts-v1-test-657,0.2
boostcamp-sts-v1-test-658,0.5
boostcamp-sts-v1-test-659,4.5
boostcamp-sts-v1-test-660,4.0
boostcamp-sts-v1-test-661,-0.1
boostcamp-sts-v1-test-662,3.8
boostcamp-sts-v1-test-663,3.5
boostcamp-sts-v1-test-664,1.4
boostcamp-sts-v1-test-665,1.1
boostcamp-sts-v1-test-666,1.3
boostcamp-sts-v1-test-667,3.2
boostcamp-sts-v1-test-668,1.7
boostcamp-sts-v1-test-669,4.5
boostcamp-sts-v1-test-670,1.8
boostcamp-sts-v1-test-671,3.5
boostcamp-sts-v1-test-672,3.0
boostcamp-sts-v1-test-673,4.4
boostcamp-sts-v1-test-674,1.3
boostcamp-sts-v1-test-675,4.1
boostcamp-sts-v1-test-676,3.7
boostcamp-sts-v1-test-677,2.7
boostcamp-sts-v1-test-678,4.5
boostcamp-sts-v1-test-679,4.0
boostcamp-sts-v1-test-680,1.1
boostcamp-sts-v1-test-681,2.3
boostcamp-sts-v1-test-682,2.8
boostcamp-sts-v1-test-683,4.1
boostcamp-sts-v1-test-684,3.6
boostcamp-sts-v1-test-685,3.6
boostcamp-sts-v1-test-686,4.2
boostcamp-sts-v1-test-687,4.4
boostcamp-sts-v1-test-688,4.6
boostcamp-sts-v1-test-689,0.7
boostcamp-sts-v1-test-690,4.2
boostcamp-sts-v1-test-691,3.5
boostcamp-sts-v1-test-692,-0.0
boostcamp-sts-v1-test-693,4.6
boostcamp-sts-v1-test-694,2.6
boostcamp-sts-v1-test-695,4.1
boostcamp-sts-v1-test-696,0.6
boostcamp-sts-v1-test-697,3.8
