id,target
boostcamp-sts-v1-test-335,2.9
boostcamp-sts-v1-test-336,0.6
boostcamp-sts-v1-test-337,0.4
boostcamp-sts-v1-test-338,2.7
boostcamp-sts-v1-test-339,0.3
boostcamp-sts-v1-test-340,0.3
boostcamp-sts-v1-test-341,3.4
boostcamp-sts-v1-test-342,0.5
boostcamp-sts-v1-test-343,0.3
boostcamp-sts-v1-test-344,1.6
boostcamp-sts-v1-test-345,1.2
boostcamp-sts-v1-test-346,0.3
boostcamp-sts-v1-test-347,0.9
boostcamp-sts-v1-test-348,0.4
boostcamp-sts-v1-test-349,2.6
boostcamp-sts-v1-test-350,0.4
boostcamp-sts-v1-test-351,0.9
boostcamp-sts-v1-test-352,1.7
boostcamp-sts-v1-test-353,0.2
boostcamp-sts-v1-test-354,0.2
boostcamp-sts-v1-test-355,2.0
boostcamp-sts-v1-test-356,1.9
boostcamp-sts-v1-test-357,0.3
boostcamp-sts-v1-test-358,0.4
boostcamp-sts-v1-test-359,0.7
boostcamp-sts-v1-test-360,0.7
boostcamp-sts-v1-test-361,0.3
boostcamp-sts-v1-test-362,0.9
boostcamp-sts-v1-test-363,0.3
boostcamp-sts-v1-test-364,0.3
boostcamp-sts-v1-test-365,1.9
boostcamp-sts-v1-test-366,0.5
boostcamp-sts-v1-test-367,1.0
boostcamp-sts-v1-test-368,0.4
boostcamp-sts-v1-test-369,0.2
boostcamp-sts-v1-test-370,0.5
boostcamp-sts-v1-test-371,1.6
boostcamp-sts-v1-test-372,0.7
boostcamp-sts-v1-test-373,0.3
boostcamp-sts-v1-test-374,0.6
boostcamp-sts-v1-test-375,2.1
boostcamp-sts-v1-test-376,0.4
boostcamp-sts-v1-test-377,0.4
boostcamp-sts-v1-test-378,2.0
boostcamp-sts-v1-test-379,2.2
boostcamp-sts-v1-test-380,0.5
boostcamp-sts-v1-test-381,0.3
boostcamp-sts-v1-test-382,0.9
boostcamp-sts-v1-test-383,0.7
boostcamp-sts-v1-test-384,0.6
boostcamp-sts-v1-test-385,0.4
boostcamp-sts-v1-test-386,1.7
boostcamp-sts-v1-test-387,0.5
boostcamp-sts-v1-test-388,0.7
boostcamp-sts-v1-test-389,0.5
boostcamp-sts-v1-test-390,0.4
boostcamp-sts-v1-test-391,0.3
boostcamp-sts-v1-test-392,0.3
boostcamp-sts-v1-test-393,1.6
boostcamp-sts-v1-test-394,0.4
boostcamp-sts-v1-test-395,2.4
boostcamp-sts-v1-test-396,0.4
boostcamp-sts-v1-test-397,0.3
boostcamp-sts-v1-test-398,0.4
boostcamp-sts-v1-test-399,0.5
boostcamp-sts-v1-test-400,0.5
boostcamp-sts-v1-test-401,0.4
boostcamp-sts-v1-test-402,0.3
boostcamp-sts-v1-test-403,2.1
boostcamp-sts-v1-test-404,1.1
boostcamp-sts-v1-test-405,0.5
boostcamp-sts-v1-test-406,2.9
boostcamp-sts-v1-test-407,1.2
boostcamp-sts-v1-test-408,0.7
boostcamp-sts-v1-test-409,1.8
boostcamp-sts-v1-test-410,2.6
boostcamp-sts-v1-test-411,0.6
boostcamp-sts-v1-test-412,0.3
boostcamp-sts-v1-test-413,1.2
boostcamp-sts-v1-test-414,2.2
boostcamp-sts-v1-test-415,0.8
boostcamp-sts-v1-test-416,1.9
boostcamp-sts-v1-test-417,0.5
boostcamp-sts-v1-test-418,3.3
boostcamp-sts-v1-test-419,0.4
boostcamp-sts-v1-test-420,1.2
boostcamp-sts-v1-test-421,0.9
boostcamp-sts-v1-test-422,2.2
boostcamp-sts-v1-test-423,2.6
boostcamp-sts-v1-test-424,2.8
boostcamp-sts-v1-test-425,0.4
boostcamp-sts-v1-test-426,0.7
boostcamp-sts-v1-test-427,2.2
boostcamp-sts-v1-test-428,2.5
boostcamp-sts-v1-test-429,2.3
boostcamp-sts-v1-test-430,0.4
boostcamp-sts-v1-test-431,0.2
boostcamp-sts-v1-test-432,0.5
boostcamp-sts-v1-test-433,0.5
boostcamp-sts-v1-test-434,0.3
boostcamp-sts-v1-test-435,0.7
boostcamp-sts-v1-test-436,0.2
boostcamp-sts-v1-test-437,1.1
boostcamp-sts-v1-test-438,0.4
boostcamp-sts-v1-test-439,0.8
boostcamp-sts-v1-test-440,0.3
boostcamp-sts-v1-test-441,0.4
boostcamp-sts-v1-test-442,1.7
boostcamp-sts-v1-test-443,0.2
boostcamp-sts-v1-test-444,0.5
boostcamp-sts-v1-test-445,0.2
boostcamp-sts-v1-test-446,1.6
boostcamp-sts-v1-test-447,0.5
boostcamp-sts-v1-test-448,2.4
boostcamp-sts-v1-test-449,1.0
boostcamp-sts-v1-test-450,1.5
boostcamp-sts-v1-test-451,0.4
boostcamp-sts-v1-test-452,0.4
boostcamp-sts-v1-test-453,0.6
boostcamp-sts-v1-test-454,1.1
boostcamp-sts-v1-test-455,0.3
boostcamp-sts-v1-test-456,0.2
boostcamp-sts-v1-test-457,2.4
boostcamp-sts-v1-test-458,0.4
boostcamp-sts-v1-test-459,0.6
boostcamp-sts-v1-test-460,0.3
boostcamp-sts-v1-test-461,2.9
boostcamp-sts-v1-test-462,1.2
boostcamp-sts-v1-test-463,1.3
boostcamp-sts-v1-test-464,1.9
boostcamp-sts-v1-test-465,0.3
boostcamp-sts-v1-test-466,0.6
boostcamp-sts-v1-test-467,0.3
boostcamp-sts-v1-test-468,0.6
boostcamp-sts-v1-test-469,0.5
boostcamp-sts-v1-test-470,0.3
boostcamp-sts-v1-test-471,0.3
boostcamp-sts-v1-test-472,0.2
boostcamp-sts-v1-test-473,0.6
boostcamp-sts-v1-test-474,0.4
boostcamp-sts-v1-test-475,0.3
boostcamp-sts-v1-test-476,1.8
boostcamp-sts-v1-test-477,0.4
boostcamp-sts-v1-test-478,0.3
boostcamp-sts-v1-test-479,0.4
boostcamp-sts-v1-test-480,2.5
boostcamp-sts-v1-test-481,0.3
boostcamp-sts-v1-test-482,3.4
boostcamp-sts-v1-test-483,3.2
boostcamp-sts-v1-test-484,0.3
boostcamp-sts-v1-test-485,1.9
boostcamp-sts-v1-test-486,0.6
boostcamp-sts-v1-test-487,0.3
boostcamp-sts-v1-test-488,0.5
boostcamp-sts-v1-test-489,0.4
boostcamp-sts-v1-test-490,1.1
boostcamp-sts-v1-test-491,0.3
boostcamp-sts-v1-test-492,0.9
boostcamp-sts-v1-test-493,0.3
boostcamp-sts-v1-test-494,1.5
boostcamp-sts-v1-test-495,0.3
boostcamp-sts-v1-test-496,0.8
boostcamp-sts-v1-test-497,3.0
boostcamp-sts-v1-test-498,1.3
boostcamp-sts-v1-test-499,0.6
boostcamp-sts-v1-test-500,0.2
boostcamp-sts-v1-test-501,0.4
boostcamp-sts-v1-test-502,2.4
boostcamp-sts-v1-test-503,0.3
boostcamp-sts-v1-test-504,2.8
boostcamp-sts-v1-test-505,0.3
boostcamp-sts-v1-test-506,0.3
boostcamp-sts-v1-test-507,0.3
boostcamp-sts-v1-test-508,0.4
boostcamp-sts-v1-test-509,0.9
boostcamp-sts-v1-test-510,0.8
boostcamp-sts-v1-test-511,0.6
boostcamp-sts-v1-test-512,0.3
boostcamp-sts-v1-test-513,0.2
boostcamp-sts-v1-test-514,0.4
boostcamp-sts-v1-test-515,0.4
boostcamp-sts-v1-test-516,0.3
boostcamp-sts-v1-test-517,0.6
boostcamp-sts-v1-test-518,3.2
boostcamp-sts-v1-test-519,2.3
boostcamp-sts-v1-test-520,0.4
boostcamp-sts-v1-test-521,1.3
boostcamp-sts-v1-test-522,0.4
boostcamp-sts-v1-test-523,1.0
boostcamp-sts-v1-test-524,0.3
boostcamp-sts-v1-test-525,0.3
boostcamp-sts-v1-test-526,0.3
boostcamp-sts-v1-test-527,0.2
boostcamp-sts-v1-test-528,0.9
boostcamp-sts-v1-test-529,0.6
boostcamp-sts-v1-test-530,0.6
boostcamp-sts-v1-test-531,1.8
boostcamp-sts-v1-test-532,0.3
boostcamp-sts-v1-test-533,0.4
boostcamp-sts-v1-test-534,0.5
boostcamp-sts-v1-test-535,2.8
boostcamp-sts-v1-test-536,0.3
boostcamp-sts-v1-test-537,0.5
boostcamp-sts-v1-test-538,0.3
boostcamp-sts-v1-test-539,0.2
boostcamp-sts-v1-test-540,0.9
boostcamp-sts-v1-test-541,3.3
boostcamp-sts-v1-test-542,1.8
boostcamp-sts-v1-test-543,1.2
boostcamp-sts-v1-test-544,0.3
boostcamp-sts-v1-test-545,2.0
boostcamp-sts-v1-test-546,2.7
boostcamp-sts-v1-test-547,2.5
boostcamp-sts-v1-test-548,0.2
boostcamp-sts-v1-test-549,0.3
boostcamp-sts-v1-test-550,0.6
boostcamp-sts-v1-test-551,0.3
boostcamp-sts-v1-test-552,0.3
boostcamp-sts-v1-test-553,0.4
boostcamp-sts-v1-test-554,3.0
boostcamp-sts-v1-test-555,2.8
boostcamp-sts-v1-test-556,0.7
boostcamp-sts-v1-test-557,0.5
boostcamp-sts-v1-test-558,0.5
boostcamp-sts-v1-test-559,0.3
boostcamp-sts-v1-test-560,2.9
boostcamp-sts-v1-test-561,2.8
boostcamp-sts-v1-test-562,0.3
boostcamp-sts-v1-test-563,2.3
boostcamp-sts-v1-test-564,0.3
boostcamp-sts-v1-test-565,2.3
boostcamp-sts-v1-test-566,1.4
boostcamp-sts-v1-test-567,0.6
boostcamp-sts-v1-test-568,0.3
boostcamp-sts-v1-test-569,2.0
boostcamp-sts-v1-test-570,1.4
boostcamp-sts-v1-test-571,0.8
boostcamp-sts-v1-test-572,0.5
boostcamp-sts-v1-test-573,0.4
boostcamp-sts-v1-test-574,0.8
boostcamp-sts-v1-test-575,0.3
boostcamp-sts-v1-test-576,2.1
boostcamp-sts-v1-test-577,0.4
boostcamp-sts-v1-test-578,0.3
boostcamp-sts-v1-test-579,0.4
boostcamp-sts-v1-test-580,1.0
boostcamp-sts-v1-test-581,0.2
boostcamp-sts-v1-test-582,0.3
boostcamp-sts-v1-test-583,1.9
boostcamp-sts-v1-test-584,0.3
boostcamp-sts-v1-test-585,2.3
boostcamp-sts-v1-test-586,0.3
boostcamp-sts-v1-test-587,0.3
boostcamp-sts-v1-test-588,0.3
boostcamp-sts-v1-test-589,0.3
boostcamp-sts-v1-test-590,1.3
boostcamp-sts-v1-test-591,1.7
boostcamp-sts-v1-test-592,0.3
boostcamp-sts-v1-test-593,1.3
boostcamp-sts-v1-test-594,1.2
boostcamp-sts-v1-test-595,0.4
boostcamp-sts-v1-test-596,1.3
boostcamp-sts-v1-test-597,2.2
boostcamp-sts-v1-test-598,0.3
boostcamp-sts-v1-test-599,1.1
boostcamp-sts-v1-test-600,1.9
boostcamp-sts-v1-test-601,0.3
boostcamp-sts-v1-test-602,3.2
boostcamp-sts-v1-test-603,1.0
boostcamp-sts-v1-test-604,2.3
boostcamp-sts-v1-test-605,0.2
boostcamp-sts-v1-test-606,1.5
boostcamp-sts-v1-test-607,0.3
boostcamp-sts-v1-test-608,0.3
boostcamp-sts-v1-test-609,0.4
boostcamp-sts-v1-test-610,3.3
boostcamp-sts-v1-test-611,0.3
boostcamp-sts-v1-test-612,0.9
boostcamp-sts-v1-test-613,0.3
boostcamp-sts-v1-test-614,0.4
boostcamp-sts-v1-test-615,2.8
boostcamp-sts-v1-test-616,1.0
boostcamp-sts-v1-test-617,1.9
boostcamp-sts-v1-test-618,2.8
boostcamp-sts-v1-test-619,0.2
boostcamp-sts-v1-test-620,0.7
boostcamp-sts-v1-test-621,1.9
boostcamp-sts-v1-test-622,0.7
boostcamp-sts-v1-test-623,2.7
boostcamp-sts-v1-test-624,2.9
boostcamp-sts-v1-test-625,0.3
boostcamp-sts-v1-test-626,1.5
boostcamp-sts-v1-test-627,1.6
boostcamp-sts-v1-test-628,1.1
boostcamp-sts-v1-test-629,0.3
boostcamp-sts-v1-test-630,0.4
boostcamp-sts-v1-test-631,1.0
boostcamp-sts-v1-test-632,0.3
boostcamp-sts-v1-test-633,2.9
boostcamp-sts-v1-test-634,0.3
boostcamp-sts-v1-test-635,1.4
boostcamp-sts-v1-test-636,0.7
boostcamp-sts-v1-test-637,0.3
boostcamp-sts-v1-test-638,0.3
boostcamp-sts-v1-test-639,2.6
boostcamp-sts-v1-test-640,0.7
boostcamp-sts-v1-test-641,2.1
boostcamp-sts-v1-test-642,0.2
boostcamp-sts-v1-test-643,0.4
boostcamp-sts-v1-test-644,0.3
boostcamp-sts-v1-test-645,0.3
boostcamp-sts-v1-test-646,2.3
boostcamp-sts-v1-test-647,0.4
boostcamp-sts-v1-test-648,0.3
boostcamp-sts-v1-test-649,0.4
boostcamp-sts-v1-test-650,1.9
boostcamp-sts-v1-test-651,0.5
boostcamp-sts-v1-test-652,2.4
boostcamp-sts-v1-test-653,0.3
boostcamp-sts-v1-test-654,1.8
boostcamp-sts-v1-test-655,0.5
boostcamp-sts-v1-test-656,3.6
boostcamp-sts-v1-test-657,0.3
boostcamp-sts-v1-test-658,0.8
boostcamp-sts-v1-test-659,2.8
boostcamp-sts-v1-test-660,2.1
boostcamp-sts-v1-test-661,0.2
boostcamp-sts-v1-test-662,0.3
boostcamp-sts-v1-test-663,0.3
boostcamp-sts-v1-test-664,0.3
boostcamp-sts-v1-test-665,0.4
boostcamp-sts-v1-test-666,0.7
boostcamp-sts-v1-test-667,2.6
boostcamp-sts-v1-test-668,0.9
boostcamp-sts-v1-test-669,0.8
boostcamp-sts-v1-test-670,0.3
boostcamp-sts-v1-test-671,0.4
boostcamp-sts-v1-test-672,1.1
boostcamp-sts-v1-test-673,1.9
boostcamp-sts-v1-test-674,0.4
boostcamp-sts-v1-test-675,2.4
boostcamp-sts-v1-test-676,0.3
boostcamp-sts-v1-test-677,0.7
boostcamp-sts-v1-test-678,0.5
boostcamp-sts-v1-test-679,2.0
boostcamp-sts-v1-test-680,0.3
boostcamp-sts-v1-test-681,0.3
boostcamp-sts-v1-test-682,0.3
boostcamp-sts-v1-test-683,0.9
boostcamp-sts-v1-test-684,0.3
boostcamp-sts-v1-test-685,0.4
boostcamp-sts-v1-test-686,0.6
boostcamp-sts-v1-test-687,0.7
boostcamp-sts-v1-test-688,1.1
boostcamp-sts-v1-test-689,0.5
boostcamp-sts-v1-test-690,2.2
boostcamp-sts-v1-test-691,2.1
boostcamp-sts-v1-test-692,0.3
boostcamp-sts-v1-test-693,1.7
boostcamp-sts-v1-test-694,1.9
boostcamp-sts-v1-test-695,2.5
boostcamp-sts-v1-test-696,0.4
boostcamp-sts-v1-test-697,0.6
boostcamp-sts-v1-test-698,3.1
